xHead	yHead	tHead	xTail	yTail	tTail	xBody	yBody	tBody	curvature	areaBody	perimeterBody	headMajorAxisLength	headMinorAxisLength	headExcentricity	tailMajorAxisLength	tailMinorAxisLength	tailExcentricity	bodyMajorAxisLength	bodyMinorAxisLength	bodyExcentricity	imageNumber	id
2026.36	1801.94	2.37455	2050.55	1824.77	2.42598	2038.6	1813.49	2.3888	0.000125246	1311	175.966	19.5106	11.6093	0.803705	20.8087	11.2335	0.841764	38.8715	11.409	0.955957	7	3
1967.49	1336.78	0.406521	1936.17	1352.17	0.20613	1951.96	1344.41	0.427805	2.68416e-05	1699.5	209.723	21.5835	13.8088	0.768555	22.5496	14.1906	0.777158	41.1798	14.2753	0.937992	7	5
1822.6	1482.67	1.99978	1830.57	1511.09	1.75299	1826.61	1496.97	1.84072	0.000581164	1255	167.196	16.9942	13.0002	0.644056	20.2456	11.457	0.824473	34.8957	12.3257	0.935542	7	7
2545.19	1054.65	4.91089	2537.8	1017.33	4.85661	2541.68	1036.95	4.90294	0.00127853	1632.5	199.296	22.6553	13.0869	0.816283	23.0036	11.9287	0.855043	44.3186	12.542	0.959121	7	8
552.032	1077.59	4.32179	565.135	1045.09	4.52413	557.615	1063.75	4.36062	0.00102059	684	243.279	19.3656	8.63317	0.895133	26.4643	7.04718	0.963893	41.3055	8.48548	0.978671	7	9
2340.14	1150.61	2.18443	2357.51	1169.67	2.34248	2348.93	1160.25	2.3099	0.000146163	891	223.907	13.788	11.5785	0.542976	19.1622	11.3497	0.805722	30.6893	11.4559	0.927716	7	10
485.17	921.978	3.76454	504.593	903.377	4.09331	494.262	913.272	3.9172	0.000563646	339	155.338	14.3808	5.51079	0.923664	17.1277	4.00587	0.972265	31.005	5.40281	0.9847	7	11
1197.4	795.084	4.1431	1219.25	762.655	4.04349	1207.76	779.72	4.1139	6.27496e-05	1815.5	207.865	23.2582	14.1251	0.794459	24.158	12.5917	0.853419	45.6599	13.4374	0.955715	7	12
1776.74	978.514	0.463784	1738.92	996.719	0.517901	1759.25	986.937	0.459178	2.0358e-05	2101	308.049	24.1898	16.3415	0.737309	29.5892	14.6358	0.869102	49.6896	15.5942	0.949479	7	13
2146.62	608.781	6.12753	2115.86	603.128	6.11368	2132.31	606.149	6.10485	4.34829e-06	1138.5	163.154	17.9171	11.76	0.754452	19.0669	9.8923	0.854883	36.2407	10.9047	0.953657	7	14
2532.99	568.451	6.21775	2510.96	570.411	0.113595	2522.6	569.377	0.0844997	6.79962e-05	806	159.882	13.594	11.9369	0.47847	13.9907	10.1316	0.68962	26.0087	11.1137	0.904107	7	15
1188.82	316.936	6.02476	1161.51	310.432	6.07623	1176.01	313.886	6.05037	2.28841e-05	1009.5	160.125	16.9285	11.2821	0.745543	18.3427	9.72575	0.847856	33.0723	10.5541	0.947713	7	16
1391.3	426.68	1.4977	1389.41	460.761	1.53229	1390.39	443.208	1.51656	0.00147461	1081.5	239.095	18.4109	11.104	0.797648	23.3719	10.7265	0.888462	40.0352	10.8953	0.962257	7	17
541.336	1771.47	2.12279	553.598	1795.31	1.87274	547.695	1783.83	2.0297	0.000629892	369	144.853	13.4664	5.55664	0.910899	16.0408	5.21193	0.945743	30.567	5.65669	0.982728	7	19
2314.4	2084.07	5.89629	2294.04	2070.95	5.64572	2304.96	2077.99	5.71668	0.000193838	955.5	211.522	15.8265	13.4366	0.528399	14.9234	11.1662	0.663438	28.6333	12.4719	0.900153	8	0
2332.58	1792.08	4.26267	2349.9	1767.01	3.9576	2340.81	1780.17	4.10304	5.68279e-05	1247.5	165.581	17.7633	12.7279	0.697555	19.1977	10.9999	0.819568	35.511	12.0961	0.940197	8	1
1790.16	1858.57	2.23625	1812.14	1883.83	2.36993	1801.22	1871.27	2.29541	0.000405973	1370.5	182.208	18.9424	12.5897	0.747174	23.116	10.9741	0.880126	39.5847	11.8414	0.954209	8	2
2048.15	1819.42	2.2993	2070.53	1843.91	2.33137	2059.5	1831.84	2.31246	0.000367751	1222.5	179.037	18.7596	11.1504	0.804181	20.6392	10.547	0.859569	38.6008	10.8203	0.959909	8	3
1914.76	1376.18	1.92936	1926.35	1375.7	3.59143	1920.67	1375.94	3.20793	9.40915e-05	259.5	72.5269	8.22292	5.80369	0.708418	9.03349	6.0816	0.739435	13.788	7.29701	0.848479	8	5
1832.84	1519.33	1.94647	1841.72	1548.95	1.754	1837.28	1534.12	1.85559	0.000557304	1241	171.196	17.6631	12.2657	0.719567	19.838	11.2272	0.824443	36.146	11.8165	0.945055	8	7
2538.42	1023.27	4.98742	2528.52	986.068	4.9264	2533.7	1005.52	4.96883	0.000412646	1552.5	199.439	22.0762	12.6635	0.819116	23.4762	11.0655	0.881946	44.6687	11.9189	0.963744	8	8
555.88	1065.53	4.34899	568.615	1032.09	4.54705	561.307	1051.3	4.38016	0.00107823	705.5	248.693	19.8068	8.63983	0.899847	26.4027	7.01325	0.964076	41.997	8.49207	0.979343	8	9
2364.29	1171.73	2.39127	2382.97	1188.85	2.41516	2373.38	1180.06	2.40112	1.91545e-05	829.5	232.492	13.8734	11.3525	0.574796	19.183	11.586	0.797006	30.3174	11.4416	0.926052	8	10
528.019	870.905	1.1537	506.08	901.052	0.671561	516.964	886.09	0.921677	0.000178614	369	238.593	18.8017	10.1893	0.840419	22.0068	4.40957	0.97972	42.2471	9.05935	0.976738	8	11
1215.07	769.98	4.20942	1234.46	735.695	4.1272	1224.22	753.809	4.19145	5.60941e-05	1812.5	208.208	23.4876	14.0577	0.801111	24.1586	12.464	0.856633	45.965	13.3403	0.956958	8	12
1749.14	992.506	0.470848	1710.55	1009.48	0.380499	1730.95	1000.5	0.414965	2.33456e-05	2230	238.451	24.9906	16.2728	0.758944	28.3115	13.9709	0.869762	49.7769	15.24	0.951978	8	13
2113.93	605.459	6.2666	2085.98	599.573	5.97323	2101.1	602.758	6.07528	0.000459214	1126	158.225	16.6903	12.7385	0.646129	19.0055	10.1017	0.84705	33.513	11.7238	0.936813	8	14
2523.05	568.344	6.10719	2501.41	570.885	0.124827	2513.2	569.501	0.107013	4.67907e-05	825.5	142.468	13.5155	12.1127	0.443626	13.5859	10.2128	0.659483	25.544	11.3281	0.896286	8	15
1153.48	311.099	6.16782	1125.04	308.871	6.15818	1140.22	310.06	6.19702	5.39953e-06	1054	154.912	17.3269	11.4369	0.751207	17.6739	10.111	0.820195	33.3848	10.8213	0.94601	8	16
1389.35	457.666	1.45879	1384.72	491.256	1.50915	1387	474.744	1.44506	0.00104763	1242.5	178.468	19.6637	10.9504	0.830589	21.3023	10.575	0.86808	39.6044	10.7719	0.962301	8	17
540.356	1771.12	5.03467	524.82	1740.15	5.34691	533.085	1756.64	5.1733	0.000152629	434.5	191.238	19.7382	5.56688	0.959404	17.1346	5.07683	0.955098	39.1461	5.936	0.988436	8	19
1934.84	1351.63	3.53733	1957.58	1329.01	3.92303	1946.3	1340.25	3.90541	0.000284141	1533.5	264.149	18.8596	14.9937	0.60659	22.156	14.4089	0.759646	38.0075	14.9761	0.919097	8	20
2303.38	2075.39	5.80393	2283.56	2061.74	5.61781	2294.12	2069.02	5.68268	0.000168587	960	203.966	15.4982	13.4231	0.499865	14.4043	11.3887	0.612273	28.3007	12.5187	0.896845	9	0
2336.03	1782.88	4.39849	2348.95	1755.45	4.15216	2342.05	1770.11	4.27159	6.76705e-05	1216.5	163.439	18.1848	12.4034	0.731282	18.4013	10.8924	0.805983	35.2937	11.8216	0.942236	9	1
1810.28	1880.74	2.20344	1831.05	1907.87	2.30299	1820.75	1894.42	2.23209	0.000208401	1446	182.794	19.3927	12.7825	0.752021	22.0357	11.726	0.846659	39.9716	12.274	0.951687	9	2
2069.34	1838.92	2.30599	2089.57	1863.82	2.18669	2079.57	1851.5	2.24762	0.000985441	1258.5	176.894	18.36	11.9654	0.75847	22.0604	10.6433	0.875917	37.9564	11.3274	0.954431	9	3
1917.05	1382.17	4.97587	1927.83	1378.65	5.04815	1922.83	1380.28	3.50737	0.000123995	408	90.4264	12.7114	5.6096	0.897356	10.0602	9.26901	0.388724	13.7234	11.323	0.565009	9	5
1841.04	1556.86	1.82966	1849.32	1586.34	1.73974	1845.14	1571.47	1.82996	0.000343071	1201.5	169.782	16.7917	12.6252	0.659307	20.3957	10.4825	0.857816	35.8301	11.646	0.945703	9	7
2529.69	992.995	4.95391	2519.04	959.298	5.08612	2524.69	977.155	5.02277	0.000423081	1461	233.966	20.7255	13.199	0.770989	24.9682	11.4587	0.888472	41.9928	12.448	0.955054	9	8
559.496	1054.07	4.33439	571.816	1020.3	4.56276	564.741	1039.7	4.39229	0.00142695	717	228.451	19.2695	8.58116	0.89537	26.7366	6.91364	0.965989	42.0859	8.47683	0.979505	9	9
2391.78	1189.77	2.59779	2414.01	1203.76	2.59993	2402.81	1196.71	2.58313	1.70689e-06	1000.5	146.267	14.8726	11.8814	0.601492	17.5317	10.2836	0.809897	30.8727	11.0826	0.933346	9	10
520.973	884.141	3.78392	543.273	861.752	4.19942	531.19	873.878	3.9383	0.000993324	279.5	176.066	16.3594	5.16241	0.948905	16.3421	4.00243	0.969545	35.3594	5.65128	0.987146	9	11
1231.42	743.839	4.28222	1248.01	707.741	4.20019	1239.29	726.713	4.27248	7.25305e-05	1776	209.48	22.7174	14.0872	0.784517	24.5387	12.0018	0.872229	46.1425	13.1627	0.95845	9	12
1724.07	1003.39	0.484755	1687.32	1019.73	0.349449	1706.64	1011.14	0.415019	3.39298e-05	2069	272.936	23.7592	16.0158	0.738651	27.2457	13.9847	0.858221	47.5423	15.1287	0.948019	9	13
2082.33	599.731	0.017893	2055.52	598.17	6.14754	2069.56	598.988	6.22227	0.000351628	1130.5	151.154	16.0157	12.961	0.587445	17.0287	11.4014	0.742774	31.4726	12.2469	0.921184	9	14
2514.07	569.013	6.25237	2492.59	571.71	0.18516	2504.24	570.248	0.121249	0.000224316	835.5	133.983	13.7763	11.9216	0.501131	13.5414	10.4801	0.633273	25.5142	11.2886	0.896796	9	15
1122.21	308.689	0.0787239	1092.93	309.061	6.22498	1109.84	308.847	0.00710375	5.00033e-05	597.5	245.095	14.1117	11.1017	0.617336	20.481	11.7052	0.820592	33.5758	11.3522	0.941107	9	16
1385.82	486.595	1.43518	1380.21	520.55	1.43528	1382.94	504.056	1.41288	5.66116e-07	1180	181.882	19.1207	10.4754	0.836574	21.3383	10.0505	0.88213	39.9345	10.2361	0.966591	9	17
524.487	1736.75	1.95345	530.971	1753.42	1.60476	527.657	1744.91	1.89509	0.000667609	233.5	104.669	9.53571	5.23181	0.836049	12.0874	4.57224	0.925698	20.7812	5.42047	0.965383	9	19
1933.47	1349.33	3.75858	1946.79	1323.45	4.0646	1939.68	1337.28	4.20977	0.00019499	1422	195.823	17.7726	15.8001	0.457879	17.6272	13.3288	0.654397	33.8727	14.9631	0.897141	9	20
2273.05	2053.35	2.57596	2292.2	2066.84	2.62131	2283.31	2060.58	2.53692	2.6642e-05	942	207.966	14.1945	11.6348	0.572843	15.8179	13.2391	0.547251	27.7852	12.504	0.893016	10	0
2339.93	1770.6	4.51942	2349.78	1741.94	4.27691	2344.58	1757.05	4.38216	8.50365e-05	1169	163.539	17.8719	11.9636	0.742895	18.6162	10.5545	0.823753	35.2748	11.423	0.946115	10	1
1828.84	1902.98	2.11739	1847.08	1931.18	2.16871	1838.19	1917.44	2.14505	7.58333e-05	1402	225.764	19.3015	12.457	0.763855	21.2583	12.6899	0.802287	39.2474	12.5562	0.947443	10	2
2088.34	1861.18	2.24198	2109.77	1886.62	2.24489	2098.96	1873.79	2.26545	1.95599e-05	1320.5	189.865	19.0628	12.2281	0.767151	21.6953	10.8695	0.865443	39.0297	11.5479	0.955227	10	3
1931.86	1325.53	0.89475	1928.57	1349.89	2.62957	1930.18	1337.95	1.43137	0.000436692	1044.5	223.238	14.6711	12.7188	0.49843	17.8831	16.4615	0.39073	29.0458	15.6606	0.842197	10	5
1847.97	1594.67	1.61402	1853.9	1623.33	1.84878	1850.92	1608.94	1.77795	0.000247908	1206.5	163.296	16.4024	12.9668	0.612407	20.5377	10.8885	0.847892	34.6192	12.0379	0.937597	10	7
2519.58	963.431	4.96491	2507.5	927.447	5.09221	2514.47	948.219	5.0379	0.00044112	1322	291.563	20.3776	13.4899	0.749507	26.6762	13.6411	0.859367	44.1037	13.5796	0.951419	10	8
563.242	1042.64	4.31618	574.988	1008.19	4.59694	568.375	1027.59	4.40993	0.00163431	708.5	251.037	20.0446	8.26205	0.911101	26.3917	7.19212	0.962152	42.6603	8.52294	0.97984	10	9
2418.92	1203.44	2.86739	2442.04	1214.33	2.68816	2430.21	1208.76	2.70554	8.64129e-05	877.5	262.007	13.9898	12.0329	0.510096	18.3596	11.8457	0.764009	30.2588	11.9435	0.918805	10	10
535.434	865.705	3.28725	554.131	849.214	4.00066	544.677	857.545	3.85514	0.00144951	220	180.995	12.7509	7.81292	0.790289	16.4887	4.1597	0.967655	28.6378	7.51786	0.964928	10	11
1246.26	717.067	4.31867	1260.02	680.301	4.2881	1252.56	700.221	4.34329	3.82418e-05	1733.5	220.894	22.2167	14.6532	0.751656	25.5151	11.3077	0.896434	45.763	13.2386	0.957243	10	12
1703.27	1012.34	0.557773	1668.12	1030.69	0.367644	1686.34	1021.18	0.475055	4.1833e-05	2078.5	220.551	23.9234	15.6579	0.756061	25.589	14.0739	0.835166	46.6686	15.0179	0.946808	10	13
2051.95	596.676	0.0869539	2024.29	599.35	0.0824807	2038.99	597.927	0.0945649	1.11717e-06	1055	149.255	16.4688	11.893	0.691738	16.9133	10.458	0.785916	32.3494	11.2141	0.937993	10	14
2508.39	569.818	0.00795924	2486.33	572.75	0.178463	2498.29	571.158	0.12791	0.000396475	861.5	137.64	14.1733	11.8958	0.543654	13.823	10.5775	0.643788	26.203	11.3066	0.902112	10	15
1088.79	304.982	0.0250909	1061.85	300.653	5.87426	1077	303.088	6.10895	0.000906143	605.5	247.439	14.0378	10.4859	0.664857	18.4748	11.618	0.777521	31.3876	11.278	0.933217	10	16
1381.75	516.609	1.46463	1375.56	548.869	1.37462	1378.64	532.814	1.38697	0.000264388	1176	181.054	18.5228	11.233	0.795125	22.105	9.84928	0.895248	38.6474	10.5642	0.961915	10	17
517.507	1724.43	4.90274	508.525	1697.34	5.20139	513.531	1712.43	5.04634	0.000163132	356.5	197.238	17.6496	5.7975	0.944512	22.6656	4.87	0.976644	34.5799	6.08829	0.984379	10	19
1926.06	1377.54	3.09724	1926.4	1391.07	0.130135	1926.24	1384.68	1.59939	0.000105111	597	112.569	14.7528	7.37559	0.866058	13.1347	8.87861	0.736932	15.8145	13.8637	0.481133	10	20
571.044	818.313	0.989907	559.423	826.563	0.135736	565.929	821.943	0.576916	8.63046e-05	233.5	118.125	9.63949	6.14754	0.770247	12.4175	6.27493	0.862926	17.4546	7.23046	0.910166	10	21
2261.49	2045.93	2.5271	2281.27	2059.13	2.70351	2271.97	2052.92	2.56209	6.82571e-05	943	214.451	14.3363	11.6203	0.585663	16.1169	13.2789	0.566712	28.2063	12.5439	0.895669	11	0
2344.45	1754.94	4.48954	2352.89	1726	4.32805	2348.31	1741.72	4.42385	7.08261e-05	1139.5	161.296	17.7984	12.0718	0.734828	18.417	10.0896	0.836581	35.0191	11.243	0.947061	11	1
1844.99	1926.68	2.01498	1861.87	1957.26	2.12222	1853.61	1942.3	2.07663	0.000109172	1457.5	190.894	19.2937	12.763	0.749935	21.9088	11.8123	0.842205	40.5788	12.2909	0.953026	11	2
2106.13	1884.91	2.24784	2128.63	1909.67	2.33426	2117.63	1897.56	2.30625	0.000500253	1255.5	214.836	19.1382	11.3431	0.805429	21.1047	11.0411	0.852238	39.0514	11.189	0.958074	11	3
1917.08	1332.33	0.995036	1923.53	1351.68	2.93121	1920.38	1342.21	1.92457	9.00401e-05	839.5	176.61	13.7042	10.9941	0.597	17.3357	13.2519	0.644706	24.3529	14.6653	0.798344	11	5
1854.76	1632.92	1.65229	1859.15	1662.83	1.80178	1856.94	1647.79	1.72276	0.000195499	1209.5	163.154	17.0714	12.4342	0.685189	19.6946	10.9069	0.832649	35.3724	11.7237	0.943477	11	7
2508.96	932.408	4.9704	2497.29	896.16	5.10479	2503.33	914.918	5.02777	0.000442539	1687.5	205.581	22.1966	13.5382	0.792464	23.461	12.2652	0.85246	44.3367	12.9789	0.956193	11	8
567.334	1031.03	4.35417	578.493	996.958	4.58699	572.216	1016.13	4.42144	0.00169771	669.5	264.693	20.2997	8.48441	0.908467	26.0728	6.82397	0.965142	42.2453	8.33449	0.980346	11	9
2448.06	1216.48	2.92849	2470.9	1226.22	2.62743	2459.29	1221.26	2.73307	0.000204638	863.5	215.723	13.8104	11.6869	0.532797	17.9102	12.4549	0.718612	29.4673	12.1193	0.911509	11	10
1258.63	690.119	4.29742	1271.13	654.582	4.36982	1264.27	674.095	4.36755	0.000125269	1724.5	208.752	21.9829	14.9231	0.734278	25.2941	11.6088	0.888461	44.2482	13.5329	0.952083	11	12
1683.32	1022.78	0.658103	1650.42	1043.56	0.417256	1667.53	1032.76	0.555541	5.12816e-05	2028	221.279	23.3398	15.6249	0.742852	24.9799	14.0756	0.826133	45.6969	15.0642	0.944101	11	13
2022.19	596.949	0.0748233	1994.25	602.383	0.227257	2009.63	599.393	0.186268	0.000127212	999	153.397	16.7831	11.4478	0.731254	18.1018	9.1333	0.863382	33.2034	10.4978	0.948703	11	14
2508.49	569.888	6.20892	2484.15	571.253	0.108729	2497.39	570.511	0.051132	5.72901e-05	940	144.569	15.2831	11.9508	0.623327	15.3141	10.414	0.733186	28.67	11.2875	0.919237	11	15
1058.41	296.821	5.96921	1035.51	290.267	5.79671	1048.71	294.047	5.98317	0.000172161	545.5	228.066	12.9041	11.1028	0.5096	16.5104	11.183	0.735678	27.6101	11.2164	0.913766	11	16
1376.83	547.258	1.46654	1373.02	579.904	1.39761	1374.89	563.871	1.44807	0.000214677	1276	176.225	18.9252	11.684	0.786667	21.7335	10.8499	0.866473	38.6576	11.2629	0.956616	11	17
508.203	1698.14	4.84751	496.964	1667.79	5.16201	502.699	1683.28	5.05465	0.00018449	497.5	194.409	18.5363	5.52174	0.954601	20.0182	5.6101	0.959927	37.5496	6.26785	0.98597	11	19
1933.66	1394.15	3.91415	1925.45	1380.25	0.140264	1929.88	1387.74	5.29139	2.91187e-05	697.5	146.61	13.8108	9.89643	0.697512	15.3882	10.7112	0.717976	19.3884	14.1427	0.684039	11	20
570.981	825.962	1.17855	557.128	843.389	0.55452	564.036	834.7	0.88717	0.000181004	227	121.397	11.3494	4.69057	0.9106	12.7082	5.0918	0.916223	25.0653	5.91312	0.971775	11	21
2249.6	2038.59	2.61366	2269.76	2051.36	2.58291	2260.13	2045.25	2.57938	2.18991e-05	919	234.108	14.3337	11.5961	0.587799	15.9248	13.263	0.553495	28.2559	12.4752	0.897257	12	0
2349.55	1737.28	4.48475	2356.8	1708.9	4.42804	2352.87	1724.29	4.46053	4.20082e-05	1131.5	162.125	17.3779	12.3074	0.705989	18.5286	10.2428	0.833306	34.2375	11.3887	0.943055	12	1
1859.85	1951.03	2.0806	1873.72	1981.56	1.94785	1866.92	1966.61	1.99569	0.00022701	1472.5	189.238	19.0603	13.28	0.717327	22.9153	11.923	0.853979	39.5955	12.6248	0.947807	12	2
2124.3	1909.27	2.28213	2148.14	1931.69	2.37226	2136	1920.28	2.37696	0.000426671	1130	223.563	18.1983	11.2722	0.785068	22.0191	10.175	0.886828	38.4252	10.7575	0.960012	12	3
1906.33	1341.5	1.07126	1916.83	1354.75	3.08006	1911.63	1348.19	2.33317	1.73287e-05	673.5	126.811	13.1791	9.34848	0.704867	15.8148	10.0149	0.77394	20.5467	13.0059	0.774159	12	5
1862.19	1670.11	1.70593	1867.66	1699.57	1.82991	1864.89	1684.62	1.76038	0.000147737	1113	161.054	16.7987	11.7483	0.71477	19.3784	10.1158	0.852938	34.9919	10.9844	0.949452	12	7
2499.22	901.895	4.95781	2489.44	865.313	5.03535	2494.5	884.228	4.97842	0.00034033	1688.5	203.924	22.5084	13.4027	0.803389	23.0139	12.4551	0.840894	44.1435	12.9544	0.955971	12	8
569.076	1021.8	4.36345	580.145	988.47	4.57542	573.896	1007.29	4.42029	0.00150687	694.5	251.179	19.178	8.64946	0.892519	26.6753	6.97817	0.965177	41.4872	8.4381	0.979098	12	9
2476.22	1231.07	2.67563	2499.15	1243.78	2.56704	2487.29	1237.21	2.63019	5.19824e-05	768.5	237.179	13.5683	12.0047	0.466046	17.8897	12.9805	0.688131	30.5834	12.4627	0.913206	12	10
1269.44	663.542	4.27155	1281.94	629.43	4.44168	1275.24	647.727	4.36467	0.000433249	1676.5	202.752	21.2701	14.6405	0.725414	24.7113	11.9123	0.876139	42.8501	13.5068	0.949022	12	12
1662.14	1035.68	0.710182	1631.7	1058.04	0.509428	1647.57	1046.39	0.628628	4.82195e-05	1955	206.451	22.8359	15.3052	0.742159	23.0806	14.2408	0.786963	44.1394	14.8972	0.941324	12	13
1990.53	600.305	0.0420143	1961.53	604.533	0.242812	1977.2	602.249	0.148011	0.000287911	1077.5	158.811	17.2427	11.807	0.72877	19.0621	9.64801	0.862454	34.3276	10.9335	0.947922	12	14
2517.04	570.545	6.12071	2489.19	566.855	6.09466	2504.13	568.836	6.14369	6.92591e-06	851	275.137	16.3013	11.6667	0.698421	17.245	9.8416	0.821163	32.627	10.8421	0.943172	12	15
1029.65	284.46	5.16864	1011.29	278.842	6.02783	1022.14	282.159	5.98517	0.000127049	451.5	181.238	10.8531	10.5114	0.24896	14.6319	10.4054	0.703044	22.6025	10.5545	0.884277	12	16
1372.98	577.695	1.53799	1371.91	611.08	1.49396	1372.43	594.884	1.53299	0.000305674	1288	174.083	19.0888	11.5438	0.796419	21.3905	10.9828	0.858125	39.0932	11.2421	0.957759	12	17
486.262	1634.16	2.0259	499.258	1669.85	1.70257	492.813	1652.15	1.90598	0.00137172	371.5	227.723	18.6456	6.43409	0.938576	20.0231	4.32611	0.976381	42.4925	6.29437	0.988968	12	19
1939.13	1394.85	4.34486	1925.11	1380.4	0.13186	1932.87	1388.39	5.50857	3.24678e-05	864.5	178.409	14.2372	12.2238	0.512678	16.3575	13.0316	0.604409	24.0828	14.4967	0.798532	12	20
2258.18	2044.99	5.8657	2237.9	2032.53	5.79041	2248.41	2039	5.74326	4.68953e-05	947	207.622	15.6576	13.4441	0.512596	14.9924	11.3902	0.650236	28.2928	12.4956	0.897185	13	0
2354.92	1718.93	4.45908	2360.97	1691.11	4.54329	2357.74	1705.96	4.50085	0.00015871	1138	160.368	16.8272	12.6562	0.659016	18.8806	10.5296	0.830048	33.5189	11.6994	0.937108	13	1
1872.43	1977.91	1.99761	1888.16	2008.79	1.94184	1880.34	1993.43	2.0264	8.53269e-05	1631.5	199.723	19.4454	14.4842	0.667215	23.2946	12.741	0.837165	40.7348	13.6737	0.941977	13	2
2145.5	1933.68	2.22947	2169.39	1955.23	2.45697	2157.41	1944.44	2.40386	0.000361189	1262.5	191.865	18.1375	12.3711	0.731284	22.679	10.3642	0.88947	38.1232	11.5296	0.953172	13	3
1872.2	1705.92	1.91337	1878.46	1733.18	1.79385	1875.33	1719.53	1.80177	0.000315837	1074.5	153.983	15.6175	12.2743	0.618318	20.0027	10.0855	0.863581	33.2127	11.2326	0.941074	13	7
2491.69	871.247	4.9313	2483.6	833.655	4.95567	2487.95	853.848	4.92851	0.000168103	1635.5	200.953	22.3695	13.5586	0.795373	23.804	11.2404	0.881488	44.7309	12.5199	0.960031	13	8
573.384	1009.13	4.37295	584.329	975.006	4.57897	578.22	994.054	4.42857	0.00148252	703	254.108	19.9345	8.48618	0.904863	26.8045	7.04173	0.964876	42.3982	8.3363	0.98048	13	9
2501.25	1248.8	2.12523	2522.12	1264.16	2.52834	2511.99	1256.7	2.50423	0.000143386	797	270.534	13.5214	12.562	0.369966	18.0749	12.6546	0.714027	30.4031	12.6525	0.909292	13	10
1279.33	636.456	4.25891	1292.81	603.559	4.41816	1285.62	621.097	4.32902	0.000394973	1663.5	197.581	21.1953	14.4575	0.73125	23.1604	12.3589	0.845723	41.7879	13.5696	0.945809	13	12
1641.49	1050.52	0.763177	1613.46	1075.67	0.611897	1628.14	1062.5	0.723065	4.61033e-05	1892.5	205.037	22.4975	15.118	0.740563	22.7862	13.7542	0.797272	43.8686	14.5415	0.943463	13	13
1957.41	604.274	6.28106	1927.13	605.749	0.085015	1943.49	604.953	0.0475957	0.000438998	1164	160.083	18.265	12.0099	0.753423	18.6266	10.3704	0.830677	35.3768	11.2747	0.947854	13	14
2527.87	574.883	5.9234	2499.36	562.494	5.75417	2514.86	569.23	5.86372	7.25109e-05	753.5	233.037	17.7342	10.1572	0.81973	19.5087	7.55272	0.922018	36.063	9.15015	0.967276	13	15
1001.2	270.053	0.506653	990.685	260.828	4.32686	996.632	266.051	5.53642	0.00100444	338	134.853	9.71778	7.97008	0.572143	12.655	9.42241	0.667552	16.4833	10.8024	0.755322	13	16
1371.71	607.611	1.59265	1371.87	641.393	1.50587	1371.78	624.219	1.5677	0.000471602	1105	193.397	18.5701	10.6426	0.819482	22.0065	9.1824	0.908788	39.4128	9.99743	0.967294	13	17
490.205	1641.62	4.83974	482.691	1608.4	5.06715	486.831	1626.71	4.94327	0.000166782	352	211.338	20.9343	5.34551	0.966849	24.9265	4.93389	0.980215	40.7548	5.71049	0.990135	13	19
1943.4	1392.82	5.38364	1920.14	1380.19	5.98365	1932.6	1386.95	5.7895	0.000101427	1252	164.368	16.6089	14.3196	0.506632	18.4941	12.4606	0.738953	31.5406	13.7972	0.899246	13	20
2245.73	2038.09	6.0562	2224.76	2026.65	5.7159	2235.99	2032.77	5.79296	0.000259873	968.5	201.723	15.8475	13.8928	0.481123	14.8515	11.2802	0.650472	28.3111	12.8052	0.891865	14	0
2359.65	1699.12	4.46055	2365.33	1671.01	4.58297	2362.31	1685.92	4.51681	0.000319887	1175.5	162.953	17.0087	12.7809	0.659806	18.5158	10.9898	0.804807	33.6484	11.9738	0.934543	14	1
1885.82	2005.16	2.01487	1903.34	2035	2.03156	1894.66	2020.23	2.08815	2.06095e-05	1602.5	229.522	19.9077	13.977	0.712089	21.9778	13.4103	0.792268	40.4433	13.7113	0.940777	14	2
2168.43	1954.33	2.30936	2191.33	1975.71	2.43711	2179.84	1964.98	2.39353	0.000269154	1079.5	311.546	16.7353	12.143	0.688127	22.4662	11.8238	0.850303	37.0289	11.9893	0.946132	14	3
1882.53	1742.61	1.94948	1891.42	1770.27	1.77959	1886.99	1756.48	1.87364	0.000424075	1135.5	158.125	16.7088	11.8956	0.702246	19.2044	10.7582	0.828361	34.1366	11.3795	0.942802	14	7
2485.51	842.36	4.99791	2479.73	805.084	4.78361	2482.92	825.652	4.86488	0.000483821	1194.5	355.12	21.4703	14.1522	0.75201	26.8619	12.4522	0.886064	44.5061	13.5486	0.952537	14	8
576.652	994.854	4.37627	587.455	961.282	4.58248	581.375	980.178	4.42955	0.00146892	715.5	233.037	18.7411	8.56908	0.889346	26.4689	6.77336	0.966704	41.4726	8.2947	0.979795	14	9
2526.91	1269.73	2.24428	2545.21	1287.05	2.43118	2535.85	1278.2	2.38623	0.000106919	940.5	218.35	13.9026	12.552	0.429956	18.6785	12.4095	0.747402	30.0468	12.4813	0.909642	14	10
1289.33	609.201	4.21467	1304.6	577.928	4.35086	1296.47	594.593	4.26441	0.0002389	1605	190.995	21.0368	14.1051	0.741913	22.2478	12.2918	0.833516	40.8737	13.3235	0.945381	14	12
1623.01	1065.72	0.801219	1597.4	1093.17	0.761565	1610.22	1079.44	0.811765	1.53091e-05	1886	206.936	20.9342	15.5252	0.670819	24.9422	13.3855	0.843798	44.0343	14.4957	0.944264	14	13
